-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2020 through 06/01/2025 in LST
Location: Latitude  39.6067   Longitude -105.8778 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 2931.16 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (W m-2) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,T2M,RH2M,PRECTOTCORR
2025,4,10,2,0.0,-1.07,58.24,0.0
2025,4,10,3,0.0,-1.37,59.72,0.0
2025,4,10,4,0.0,-1.88,62.55,0.0
2025,4,10,5,6.55,-1.94,62.88,0.0
2025,4,10,6,140.8,0.88,55.4,0.0
2025,4,10,7,363.4,4.59,36.56,0.0
2025,4,10,8,573.1,7.66,28.14,0.0
2025,4,10,9,751.47,10.18,23.09,0.0
2025,4,10,10,878.45,12.31,19.63,0.0
2025,4,10,11,940.88,13.94,17.64,0.0
2025,4,10,12,955.95,14.9,17.18,0.0
2025,4,10,13,892.67,15.15,17.58,0.0
2025,4,10,14,769.17,14.7,18.65,0.0
2025,4,10,15,596.58,13.68,20.44,0.0
2025,4,10,16,386.4,12.05,23.42,0.0
2025,4,10,17,161.88,8.37,37.13,0.0
2025,4,10,18,11.88,3.48,53.46,0.0
2025,4,10,19,0.0,3.36,48.88,0.0
2025,4,10,20,0.0,2.97,49.64,0.0
2025,4,10,21,0.0,1.93,53.61,0.0
2025,4,10,22,0.0,0.98,56.66,0.0
2025,4,10,23,0.0,0.16,59.34,0.0
2025,4,11,0,0.0,-0.54,61.56,0.01
2025,4,11,1,0.0,-0.97,62.93,0.05
2025,4,11,2,0.0,-1.07,61.99,0.05
2025,4,11,3,0.0,-0.96,60.19,0.04
2025,4,11,4,0.0,-1.0,57.5,0.0
2025,4,11,5,7.22,-0.73,51.6,0.0
2025,4,11,6,137.2,2.59,51.01,0.0
2025,4,11,7,357.92,8.34,26.94,0.0
2025,4,11,8,587.22,12.1,14.87,0.0
2025,4,11,9,751.9,14.08,12.56,0.0
2025,4,11,10,841.03,15.55,12.2,0.0
2025,4,11,11,903.8,16.71,12.23,0.0
2025,4,11,12,968.53,17.48,12.45,0.0
2025,4,11,13,888.92,17.84,13.12,0.0
2025,4,11,14,740.53,17.72,14.17,0.0
2025,4,11,15,577.1,17.13,15.29,0.0
2025,4,11,16,374.7,15.77,17.96,0.0
2025,4,11,17,165.3,12.66,31.47,0.0
2025,4,11,18,12.73,7.44,43.09,0.0
2025,4,11,19,0.0,4.75,49.35,0.0
2025,4,11,20,0.0,2.32,59.22,0.0
2025,4,11,21,0.0,1.4,60.5,0.0
2025,4,11,22,0.0,0.87,61.05,0.0
2025,4,11,23,0.0,0.83,60.65,0.0
2025,4,12,0,0.0,1.0,59.88,0.0
2025,4,12,1,0.0,1.09,59.28,0.04
2025,4,12,2,0.0,1.06,58.68,0.04
2025,4,12,3,0.0,0.42,59.26,0.04
2025,4,12,4,0.0,-0.08,58.65,0.0
2025,4,12,5,8.35,-0.08,56.95,0.0
2025,4,12,6,139.65,4.19,51.25,0.0
2025,4,12,7,341.0,9.56,34.08,0.0
2025,4,12,8,531.62,12.34,21.29,0.0
2025,4,12,9,768.08,14.68,15.46,0.0
2025,4,12,10,764.3,16.73,13.85,0.0
2025,4,12,11,831.0,18.32,13.54,0.0
2025,4,12,12,839.97,19.26,13.78,0.0
2025,4,12,13,796.78,19.24,14.66,0.0
2025,4,12,14,660.2,18.5,15.99,0.0
2025,4,12,15,475.85,17.19,17.48,0.0
2025,4,12,16,299.27,15.5,19.53,0.0
2025,4,12,17,129.88,12.58,25.1,0.0
2025,4,12,18,10.93,8.57,38.11,0.0
2025,4,12,19,0.0,5.71,45.51,0.0
2025,4,12,20,0.0,5.21,43.78,0.0
2025,4,12,21,0.0,4.64,41.64,0.0
2025,4,12,22,0.0,2.97,43.19,0.0
2025,4,12,23,0.0,2.31,41.3,0.0
2025,4,13,0,0.0,2.22,37.89,0.0
2025,4,13,1,0.0,1.86,36.59,0.04
2025,4,13,2,0.0,0.85,39.0,0.04
2025,4,13,3,0.0,0.46,40.66,0.04
2025,4,13,4,0.0,-0.22,44.53,0.0
2025,4,13,5,10.35,-0.54,46.13,0.0
2025,4,13,6,145.07,2.86,43.09,0.0
2025,4,13,7,337.7,6.63,34.28,0.0
2025,4,13,8,520.3,9.28,32.33,0.0
2025,4,13,9,684.25,11.27,28.56,0.0
2025,4,13,10,800.7,12.81,24.94,0.0
2025,4,13,11,855.8,13.51,23.16,0.0
2025,4,13,12,842.4,13.53,22.77,0.01
2025,4,13,13,756.28,13.29,23.74,0.03
2025,4,13,14,604.28,12.67,24.96,0.08
2025,4,13,15,441.65,11.59,27.07,0.12
2025,4,13,16,267.08,10.24,30.55,0.17
2025,4,13,17,117.8,8.12,39.8,0.21
2025,4,13,18,9.32,4.62,57.43,0.51
2025,4,13,19,0.0,0.86,79.97,1.04
2025,4,13,20,0.0,0.29,88.12,2.41
2025,4,13,21,0.0,-0.68,93.61,1.97
2025,4,13,22,0.0,-1.12,93.81,1.58
2025,4,13,23,0.0,-1.84,95.5,1.44
2025,4,14,0,0.0,-2.34,94.84,2.7
2025,4,14,1,0.0,-2.57,92.99,5.3
2025,4,14,2,0.0,-2.97,93.53,5.49
2025,4,14,3,0.0,-2.9,92.49,3.9
2025,4,14,4,0.0,-3.04,93.6,1.96
2025,4,14,5,8.55,-3.54,96.92,1.4
2025,4,14,6,128.3,-1.61,86.35,0.51
2025,4,14,7,316.48,1.05,69.72,0.13
2025,4,14,8,535.83,3.76,51.05,0.14
2025,4,14,9,742.9,6.08,36.59,0.03
2025,4,14,10,860.03,7.94,27.48,0.0
2025,4,14,11,940.45,9.24,22.5,0.0
2025,4,14,12,960.2,10.12,19.63,0.0
2025,4,14,13,894.45,10.65,18.32,0.0
2025,4,14,14,779.08,10.8,17.97,0.0
2025,4,14,15,622.5,10.38,18.58,0.0
2025,4,14,16,412.33,9.21,20.8,0.0
2025,4,14,17,186.2,6.96,26.34,0.0
2025,4,14,18,16.9,2.32,45.27,0.0
2025,4,14,19,0.0,0.32,49.01,0.0
2025,4,14,20,0.0,-1.18,54.93,0.0
2025,4,14,21,0.0,-2.08,60.8,0.0
2025,4,14,22,0.0,-2.85,68.69,0.0
2025,4,14,23,0.0,-3.43,78.66,0.0
2025,4,15,0,0.0,-3.77,88.15,0.05
2025,4,15,1,0.0,-4.07,96.17,0.12
2025,4,15,2,0.0,-4.29,100.0,0.1
2025,4,15,3,0.0,-3.94,96.04,0.05
2025,4,15,4,0.0,-3.98,91.58,0.0
2025,4,15,5,12.68,-3.56,81.49,0.15
2025,4,15,6,155.98,-0.43,58.23,0.02
2025,4,15,7,346.12,4.45,37.89,0.0
2025,4,15,8,533.28,8.83,23.77,0.0
2025,4,15,9,701.65,11.4,18.55,0.0
2025,4,15,10,808.4,13.04,17.49,0.0
2025,4,15,11,826.33,14.01,17.91,0.0
2025,4,15,12,872.2,14.27,18.94,0.07
2025,4,15,13,819.2,13.52,21.28,0.23
2025,4,15,14,686.25,12.69,23.71,0.2
2025,4,15,15,507.25,11.9,26.61,0.26
2025,4,15,16,321.35,10.43,32.16,0.05
2025,4,15,17,125.3,7.93,45.59,0.01
2025,4,15,18,13.48,4.51,64.81,0.0
2025,4,15,19,0.0,1.59,78.05,0.0
2025,4,15,20,0.0,-0.08,85.31,0.0
2025,4,15,21,0.0,-0.92,89.37,0.0
2025,4,15,22,0.0,-1.17,88.9,0.0
2025,4,15,23,0.0,-1.02,85.29,0.0
2025,4,16,0,0.0,-0.87,82.57,0.0
2025,4,16,1,0.0,-0.76,81.77,0.01
2025,4,16,2,0.0,-0.78,84.07,0.01
2025,4,16,3,0.0,-0.84,87.27,0.0
2025,4,16,4,0.0,-1.03,89.02,0.0
2025,4,16,5,13.98,-0.86,86.35,0.0
2025,4,16,6,173.12,3.47,63.01,0.0
2025,4,16,7,393.23,7.31,42.0,0.0
2025,4,16,8,605.05,9.89,31.89,0.0
2025,4,16,9,725.42,11.42,29.29,0.0
2025,4,16,10,732.15,12.88,26.97,0.0
2025,4,16,11,841.2,13.79,25.54,0.01
2025,4,16,12,733.83,13.84,25.59,0.02
2025,4,16,13,654.55,13.57,26.61,0.19
2025,4,16,14,530.12,13.18,28.03,0.57
2025,4,16,15,407.23,12.14,31.36,1.31
2025,4,16,16,244.25,10.71,37.04,3.11
2025,4,16,17,125.38,9.02,47.11,3.7
2025,4,16,18,8.62,4.97,66.91,1.23
2025,4,16,19,0.0,2.8,75.37,0.81
2025,4,16,20,0.0,1.77,80.92,1.17
2025,4,16,21,0.0,2.01,79.14,0.54
2025,4,16,22,0.0,2.29,77.52,0.2
2025,4,16,23,0.0,1.79,79.97,0.1
2025,4,17,0,0.0,1.27,82.29,0.14
2025,4,17,1,0.0,0.74,83.88,0.37
2025,4,17,2,0.0,0.19,83.79,0.26
2025,4,17,3,0.0,0.12,80.5,0.26
2025,4,17,4,0.0,-0.15,76.94,0.35
2025,4,17,5,15.23,-0.32,72.87,0.48
2025,4,17,6,163.93,2.31,59.13,0.15
2025,4,17,7,372.83,6.31,38.72,0.16
2025,4,17,8,563.92,8.59,27.05,0.16
2025,4,17,9,730.22,9.82,22.93,0.11
2025,4,17,10,843.45,10.97,21.23,0.31
2025,4,17,11,905.08,11.84,20.67,0.35
2025,4,17,12,891.15,12.28,20.7,0.31
2025,4,17,13,816.67,12.28,20.46,0.32
2025,4,17,14,688.55,11.91,20.15,0.34
2025,4,17,15,499.17,11.12,20.73,0.47
2025,4,17,16,321.2,9.72,22.87,0.68
2025,4,17,17,75.28,7.7,27.53,0.37
2025,4,17,18,11.82,4.02,44.7,0.26
2025,4,17,19,0.0,1.24,62.98,1.94
2025,4,17,20,0.0,-1.23,79.39,6.55
2025,4,17,21,0.0,-2.85,87.35,8.0
2025,4,17,22,0.0,-3.16,87.44,6.39
2025,4,17,23,0.0,-3.25,84.67,4.92
2025,4,18,0,0.0,-4.04,86.34,4.32
2025,4,18,1,0.0,-4.6,87.52,4.93
2025,4,18,2,0.0,-5.02,89.28,8.03
2025,4,18,3,0.0,-5.38,91.78,12.58
2025,4,18,4,0.0,-5.56,92.93,18.62
2025,4,18,5,8.18,-5.5,91.32,9.68
2025,4,18,6,43.42,-4.49,82.21,13.71
2025,4,18,7,93.4,-3.28,72.78,15.36
2025,4,18,8,158.07,-2.41,67.46,14.35
2025,4,18,9,244.8,-1.7,63.83,14.63
2025,4,18,10,460.15,-1.35,61.82,16.32
2025,4,18,11,259.33,-1.26,61.16,18.7
2025,4,18,12,278.7,-1.36,61.89,20.13
2025,4,18,13,243.0,-2.0,65.09,20.81
2025,4,18,14,211.5,-2.88,69.16,19.48
2025,4,18,15,164.2,-3.64,72.77,16.21
2025,4,18,16,104.0,-4.7,78.04,12.1
2025,4,18,17,86.75,-5.85,83.45,10.1
2025,4,18,18,10.45,-7.17,87.83,7.95
2025,4,18,19,0.0,-8.27,90.38,6.09
2025,4,18,20,0.0,-9.01,90.89,4.48
2025,4,18,21,0.0,-9.63,91.36,3.58
2025,4,18,22,0.0,-10.01,90.13,2.54
2025,4,18,23,0.0,-10.03,88.09,2.97
2025,4,19,0,0.0,-10.11,86.48,4.1
2025,4,19,1,0.0,-9.93,83.76,5.81
2025,4,19,2,0.0,-9.48,81.73,5.59
2025,4,19,3,0.0,-8.91,80.91,4.79
2025,4,19,4,0.0,-8.34,79.61,5.09
2025,4,19,5,12.8,-8.03,78.98,2.76
2025,4,19,6,89.62,-7.22,77.74,2.41
2025,4,19,7,217.45,-5.22,76.4,1.79
2025,4,19,8,347.67,-3.92,72.55,1.12
2025,4,19,9,472.58,-2.96,69.54,1.11
2025,4,19,10,561.55,-2.03,67.85,1.33
2025,4,19,11,638.72,-1.05,64.34,1.73
2025,4,19,12,608.33,0.02,60.01,1.91
2025,4,19,13,560.25,0.94,57.36,1.92
2025,4,19,14,490.48,1.49,56.12,1.78
2025,4,19,15,333.75,1.78,56.27,1.93
2025,4,19,16,213.4,1.45,57.97,2.3
2025,4,19,17,125.0,0.18,60.43,2.03
2025,4,19,18,15.82,-1.96,69.01,1.44
2025,4,19,19,0.0,-4.34,76.89,0.96
2025,4,19,20,0.0,-6.37,85.18,0.6
2025,4,19,21,0.0,-7.81,90.39,0.27
2025,4,19,22,0.0,-9.14,95.05,0.1
2025,4,19,23,0.0,-10.54,96.96,0.07
2025,4,20,0,0.0,-11.23,88.82,0.04
2025,4,20,1,0.0,-10.92,76.76,0.02
2025,4,20,2,0.0,-9.55,70.42,0.01
2025,4,20,3,0.0,-9.92,72.77,0.0
2025,4,20,4,0.0,-10.24,75.38,0.0
2025,4,20,5,21.67,-10.52,75.06,0.0
2025,4,20,6,159.75,-7.54,65.54,0.0
2025,4,20,7,340.2,-3.08,60.44,0.0
2025,4,20,8,504.77,-0.37,56.88,0.0
2025,4,20,9,656.38,1.58,53.55,0.0
2025,4,20,10,769.25,3.18,51.2,0.0
2025,4,20,11,815.38,4.39,50.01,0.12
2025,4,20,12,841.3,5.2,49.2,0.82
2025,4,20,13,702.7,5.38,49.61,1.08
2025,4,20,14,557.42,5.03,50.97,0.73
2025,4,20,15,402.5,4.54,52.62,0.34
2025,4,20,16,273.12,4.02,54.04,0.12
2025,4,20,17,150.82,2.92,58.28,0.05
2025,4,20,18,20.6,0.1,70.85,0.02
2025,4,20,19,0.0,-2.54,77.84,0.0
2025,4,20,20,0.0,-3.8,82.24,0.0
2025,4,20,21,0.0,-4.95,86.43,0.0
2025,4,20,22,0.0,-5.9,89.73,0.0
2025,4,20,23,0.0,-6.45,90.51,0.0
2025,4,21,0,0.0,-6.76,89.27,0.0
2025,4,21,1,0.0,-6.29,85.03,0.0
2025,4,21,2,0.0,-6.04,80.4,0.0
2025,4,21,3,0.0,-6.2,78.04,0.0
2025,4,21,4,0.0,-6.83,77.74,0.0
2025,4,21,5,24.25,-6.76,73.95,0.0
2025,4,21,6,198.4,-2.57,59.14,0.0
2025,4,21,7,407.42,2.24,49.22,0.0
2025,4,21,8,601.0,4.98,42.79,0.0
2025,4,21,9,708.53,6.7,39.14,0.01
2025,4,21,10,770.65,7.8,36.29,0.12
2025,4,21,11,822.4,8.35,35.17,0.19
2025,4,21,12,795.05,8.67,34.51,0.19
2025,4,21,13,754.78,8.74,34.15,0.21
2025,4,21,14,636.75,8.62,34.22,0.21
2025,4,21,15,474.12,8.22,35.37,0.19
2025,4,21,16,322.67,7.56,38.1,0.23
2025,4,21,17,150.27,6.27,44.88,0.17
2025,4,21,18,22.83,2.05,64.9,0.1
2025,4,21,19,0.0,-0.23,71.4,0.03
2025,4,21,20,0.0,-0.55,71.01,0.01
2025,4,21,21,0.0,-0.98,71.36,0.0
2025,4,21,22,0.0,-1.23,70.98,0.0
2025,4,21,23,0.0,-1.67,71.48,0.0
2025,4,22,0,0.0,-1.27,70.18,0.0
2025,4,22,1,0.0,-0.58,69.61,0.0
2025,4,22,2,0.0,-0.38,69.03,0.0
2025,4,22,3,0.0,-0.31,67.86,0.0
2025,4,22,4,0.0,-1.18,70.25,0.0
2025,4,22,5,24.02,-2.23,72.16,0.0
2025,4,22,6,195.32,1.45,59.37,0.0
2025,4,22,7,413.85,5.49,40.57,0.0
2025,4,22,8,622.75,7.77,31.42,0.0
2025,4,22,9,605.53,9.2,27.83,0.0
2025,4,22,10,680.75,10.43,25.35,0.0
2025,4,22,11,720.1,11.37,23.46,0.0
2025,4,22,12,707.5,11.85,22.72,0.0
2025,4,22,13,681.22,12.01,22.81,0.01
2025,4,22,14,562.72,11.95,23.14,0.01
2025,4,22,15,402.65,11.45,24.42,0.02
2025,4,22,16,263.5,10.36,27.71,0.02
2025,4,22,17,100.32,8.16,39.21,0.02
2025,4,22,18,15.45,4.47,58.61,0.01
2025,4,22,19,0.0,3.7,56.89,0.0
2025,4,22,20,0.0,3.73,54.94,0.01
2025,4,22,21,0.0,3.42,53.81,0.0
2025,4,22,22,0.0,2.9,54.0,0.01
2025,4,22,23,0.0,2.24,54.53,0.01
2025,4,23,0,0.0,1.75,55.16,0.0
2025,4,23,1,0.0,1.4,55.04,0.0
2025,4,23,2,0.0,0.21,59.25,0.0
2025,4,23,3,0.0,-1.37,67.18,0.0
2025,4,23,4,0.0,-2.12,71.07,0.0
2025,4,23,5,21.45,-1.68,68.93,0.0
2025,4,23,6,118.03,2.09,55.77,0.0
2025,4,23,7,237.05,5.75,38.0,0.0
2025,4,23,8,314.5,8.42,28.84,0.0
2025,4,23,9,493.92,10.4,23.69,0.0
2025,4,23,10,559.3,11.92,20.83,0.0
2025,4,23,11,591.15,12.96,19.44,0.0
2025,4,23,12,559.33,13.05,19.85,0.01
2025,4,23,13,475.8,12.33,22.24,0.03
2025,4,23,14,423.8,11.69,25.11,0.07
2025,4,23,15,322.45,10.82,29.77,0.1
2025,4,23,16,193.75,9.03,40.03,0.12
2025,4,23,17,81.62,5.88,60.13,0.16
2025,4,23,18,14.68,2.87,77.36,0.22
2025,4,23,19,0.0,1.31,91.45,0.22
2025,4,23,20,0.0,1.08,94.36,0.09
2025,4,23,21,0.0,0.6,95.84,0.0
2025,4,23,22,0.0,0.22,95.71,0.0
2025,4,23,23,0.0,1.07,88.24,0.0
2025,4,24,0,0.0,1.49,84.75,0.0
2025,4,24,1,0.0,1.01,87.7,0.01
2025,4,24,2,0.0,0.24,92.54,0.01
2025,4,24,3,0.0,-0.7,97.04,0.0
2025,4,24,4,0.0,-1.87,98.92,0.0
2025,4,24,5,19.25,-1.79,88.77,0.01
2025,4,24,6,124.1,2.9,59.88,0.0
2025,4,24,7,226.52,6.71,35.66,0.0
2025,4,24,8,289.5,9.35,24.84,0.0
2025,4,24,9,458.17,11.26,21.78,0.0
2025,4,24,10,496.95,12.76,20.27,0.0
2025,4,24,11,569.9,13.07,20.91,0.06
2025,4,24,12,533.67,12.1,23.83,0.31
2025,4,24,13,399.17,10.77,28.07,0.41
2025,4,24,14,385.67,10.08,30.7,0.37
2025,4,24,15,304.98,9.66,32.15,0.16
2025,4,24,16,186.82,9.18,34.1,0.18
2025,4,24,17,95.78,7.66,40.78,0.04
2025,4,24,18,17.92,4.31,57.92,0.06
2025,4,24,19,0.0,2.85,61.82,0.03
2025,4,24,20,0.0,1.87,66.52,0.0
2025,4,24,21,0.0,0.64,74.85,0.0
2025,4,24,22,0.0,-0.43,83.77,0.84
2025,4,24,23,0.0,-0.62,86.85,2.81
2025,4,25,0,0.0,-1.1,89.94,2.62
2025,4,25,1,0.0,-1.95,94.08,1.64
2025,4,25,2,0.0,-2.38,94.55,0.94
2025,4,25,3,0.0,-2.73,95.02,0.69
2025,4,25,4,0.0,-3.13,96.33,0.76
2025,4,25,5,16.62,-2.65,92.52,0.97
2025,4,25,6,88.5,0.37,77.0,0.74
2025,4,25,7,189.02,3.44,61.67,0.43
2025,4,25,8,290.83,6.1,47.31,0.17
2025,4,25,9,448.35,7.97,39.15,0.13
2025,4,25,10,471.33,9.49,34.54,0.09
2025,4,25,11,538.3,10.16,33.39,0.55
2025,4,25,12,544.25,10.48,33.66,1.36
2025,4,25,13,501.95,11.07,33.48,1.44
2025,4,25,14,429.12,11.71,32.41,1.33
2025,4,25,15,332.85,11.67,32.31,1.25
2025,4,25,16,199.35,10.46,35.82,1.35
2025,4,25,17,152.4,7.82,50.03,0.27
2025,4,25,18,17.88,3.69,68.52,0.11
2025,4,25,19,0.0,1.19,82.62,0.14
2025,4,25,20,0.0,-0.53,97.24,0.17
2025,4,25,21,0.0,-1.9,100.0,0.28
2025,4,25,22,0.0,-2.11,100.0,0.59
2025,4,25,23,0.0,-1.5,100.0,0.77
2025,4,26,0,0.0,-1.26,98.77,0.43
2025,4,26,1,0.0,-1.42,97.91,0.16
2025,4,26,2,0.0,-1.73,97.42,0.09
2025,4,26,3,0.0,-2.01,95.97,0.1
2025,4,26,4,0.0,-2.47,92.17,0.12
2025,4,26,5,27.38,-2.25,82.83,0.03
2025,4,26,6,202.32,0.51,62.97,0.01
2025,4,26,7,424.45,5.08,39.26,0.0
2025,4,26,8,636.15,8.84,26.6,0.0
2025,4,26,9,819.2,11.49,21.27,0.0
2025,4,26,10,926.25,13.32,18.03,0.0
2025,4,26,11,946.17,14.71,16.19,0.0
2025,4,26,12,951.78,15.7,15.38,0.0
2025,4,26,13,732.3,16.27,15.32,0.0
2025,4,26,14,524.62,16.11,16.09,0.0
2025,4,26,15,448.92,15.15,18.16,0.0
2025,4,26,16,293.88,13.57,21.15,0.0
2025,4,26,17,135.12,11.77,26.36,0.0
2025,4,26,18,23.05,7.93,42.13,0.0
2025,4,26,19,0.0,5.02,51.78,0.0
2025,4,26,20,0.0,2.85,57.61,0.0
2025,4,26,21,0.0,1.92,56.82,0.0
2025,4,26,22,0.0,1.05,56.1,0.0
2025,4,26,23,0.0,-0.13,57.57,0.0
2025,4,27,0,0.0,-0.23,54.05,0.0
2025,4,27,1,0.0,-0.14,50.81,0.0
2025,4,27,2,0.0,-0.5,50.58,0.0
2025,4,27,3,0.0,-1.23,53.52,0.0
2025,4,27,4,0.0,-1.69,55.82,0.0
2025,4,27,5,38.17,-0.97,54.81,0.0
2025,4,27,6,235.88,4.56,39.22,0.0
2025,4,27,7,463.62,8.98,28.34,0.0
2025,4,27,8,673.53,12.0,20.23,0.0
2025,4,27,9,841.25,13.63,16.72,0.0
2025,4,27,10,697.3,14.87,15.08,0.0
2025,4,27,11,736.75,15.81,14.19,0.0
2025,4,27,12,807.8,16.24,13.85,0.0
2025,4,27,13,740.7,16.09,14.04,0.0
2025,4,27,14,553.33,15.33,14.79,0.01
2025,4,27,15,482.4,13.91,16.64,0.07
2025,4,27,16,305.9,12.0,20.31,0.11
2025,4,27,17,156.4,9.76,26.59,0.1
2025,4,27,18,20.4,7.07,37.89,0.13
2025,4,27,19,0.0,4.86,50.89,2.95
2025,4,27,20,0.0,3.43,60.08,1.55
2025,4,27,21,0.0,1.99,67.83,0.1
2025,4,27,22,0.0,-0.86,80.25,0.17
2025,4,27,23,0.0,-2.2,84.15,0.16
2025,4,28,0,0.0,-2.47,80.61,0.33
2025,4,28,1,0.0,-2.31,73.67,1.98
2025,4,28,2,0.0,-2.3,70.22,1.5
2025,4,28,3,0.0,-2.73,73.98,0.94
2025,4,28,4,0.0,-3.13,77.72,0.28
2025,4,28,5,27.73,-2.98,74.85,0.36
2025,4,28,6,161.88,-1.25,56.94,0.26
2025,4,28,7,343.65,1.03,42.83,0.33
2025,4,28,8,525.85,3.03,36.98,0.45
2025,4,28,9,657.08,4.4,34.55,0.59
2025,4,28,10,777.67,5.69,32.1,0.72
2025,4,28,11,847.55,6.39,30.6,0.64
2025,4,28,12,815.83,6.63,29.77,0.57
2025,4,28,13,778.5,6.65,29.29,0.42
2025,4,28,14,651.5,6.38,29.98,0.43
2025,4,28,15,479.65,5.67,31.77,0.16
2025,4,28,16,323.77,4.84,34.36,0.05
2025,4,28,17,79.53,3.59,38.85,0.01
2025,4,28,18,25.85,1.25,52.1,0.01
2025,4,28,19,0.0,-1.22,66.05,0.0
2025,4,28,20,0.0,-1.88,68.75,0.0
2025,4,28,21,0.0,-2.32,71.81,0.0
2025,4,28,22,0.0,-2.67,74.9,0.0
2025,4,28,23,0.0,-3.36,79.88,0.01
2025,4,29,0,0.0,-4.34,86.76,0.02
2025,4,29,1,0.0,-4.68,87.62,0.01
2025,4,29,2,0.0,-4.65,84.33,0.0
2025,4,29,3,0.0,-4.76,81.76,0.0
2025,4,29,4,0.0,-4.89,79.27,0.0
2025,4,29,5,32.2,-4.22,72.74,0.31
2025,4,29,6,176.15,-0.45,50.12,0.01
2025,4,29,7,360.2,3.02,38.57,0.0
2025,4,29,8,539.58,5.8,31.98,0.1
2025,4,29,9,827.55,8.13,27.14,0.31
2025,4,29,10,435.95,9.98,23.38,0.29
2025,4,29,11,729.45,10.99,21.23,0.5
2025,4,29,12,513.25,11.2,21.17,2.64
2025,4,29,13,378.05,10.07,24.12,3.55
2025,4,29,14,302.95,8.73,28.82,3.59
2025,4,29,15,221.73,7.27,34.39,3.2
2025,4,29,16,159.05,5.79,41.31,1.97
2025,4,29,17,127.7,4.39,49.25,0.44
2025,4,29,18,20.33,2.63,62.74,0.25
2025,4,29,19,0.0,0.87,72.24,0.07
2025,4,29,20,0.0,0.46,71.89,0.01
2025,4,29,21,0.0,-0.37,71.99,0.0
2025,4,29,22,0.0,-0.74,68.63,0.0
2025,4,29,23,0.0,-0.87,64.54,0.0
2025,4,30,0,0.0,-1.04,62.17,0.0
2025,4,30,1,0.0,-1.51,62.72,0.0
2025,4,30,2,0.0,-1.86,63.03,0.0
2025,4,30,3,0.0,-2.24,63.71,0.0
2025,4,30,4,0.0,-2.67,64.88,0.0
2025,4,30,5,39.38,-2.04,61.33,0.0
2025,4,30,6,214.1,2.21,43.68,0.0
2025,4,30,7,426.17,5.72,31.39,0.01
2025,4,30,8,627.08,7.73,25.16,0.01
2025,4,30,9,627.92,9.32,22.29,0.03
2025,4,30,10,671.25,10.55,20.88,0.11
2025,4,30,11,724.75,11.16,21.32,0.86
2025,4,30,12,751.15,11.17,23.62,3.67
2025,4,30,13,635.9,9.99,28.79,7.14
2025,4,30,14,470.1,8.31,35.26,9.6
2025,4,30,15,442.15,7.1,41.36,6.97
2025,4,30,16,281.52,6.07,46.85,4.44
2025,4,30,17,121.18,4.98,52.38,3.18
2025,4,30,18,20.35,2.66,66.64,2.44
2025,4,30,19,0.0,1.0,79.27,2.67
2025,4,30,20,0.0,0.52,84.45,5.38
2025,4,30,21,0.0,0.16,88.53,13.99
2025,4,30,22,0.0,-0.31,92.64,17.03
2025,4,30,23,0.0,-0.64,93.22,16.56
2025,5,1,0,0.0,-0.85,92.63,13.87
2025,5,1,1,0.0,-1.09,93.05,11.36
2025,5,1,2,0.0,-1.33,93.91,8.19
2025,5,1,3,0.0,-1.92,97.13,3.21
2025,5,1,4,0.0,-2.77,100.0,1.4
2025,5,1,5,28.83,-2.17,96.56,0.64
2025,5,1,6,141.05,0.42,82.22,0.46
2025,5,1,7,270.1,2.19,70.34,0.82
2025,5,1,8,392.85,3.78,59.28,0.86
2025,5,1,9,536.45,5.33,50.25,1.28
2025,5,1,10,639.95,6.98,42.32,1.9
2025,5,1,11,669.42,8.19,36.95,2.28
2025,5,1,12,710.12,9.03,34.09,3.25
2025,5,1,13,624.85,9.39,32.49,4.12
2025,5,1,14,531.65,9.08,32.87,3.14
2025,5,1,15,380.58,8.3,34.87,2.58
2025,5,1,16,242.55,7.09,38.69,2.92
2025,5,1,17,181.4,5.06,47.19,2.54
2025,5,1,18,26.73,1.54,66.47,3.04
2025,5,1,19,0.0,-1.36,85.15,4.76
2025,5,1,20,0.0,-2.26,95.04,5.54
2025,5,1,21,0.0,-2.68,98.93,2.6
2025,5,1,22,0.0,-3.21,100.0,0.5
2025,5,1,23,0.0,-3.8,100.0,0.05
2025,5,2,0,0.0,-4.24,100.0,0.01
2025,5,2,1,0.0,-4.58,100.0,0.0
2025,5,2,2,0.0,-4.71,95.41,0.0
2025,5,2,3,0.0,-4.94,92.18,0.0
2025,5,2,4,0.0,-5.22,90.04,0.0
2025,5,2,5,45.53,-4.56,83.47,0.0
2025,5,2,6,242.3,-1.23,59.14,0.0
2025,5,2,7,458.75,1.98,33.45,0.0
2025,5,2,8,670.38,4.69,23.31,0.0
2025,5,2,9,841.9,6.86,20.16,0.0
